   201533100.000    -3336380.955    33103880.918   -11746212.656  -2766.227   1516.776   2776.354 2004.386773  5 21 13 25  0
   201533400.000    -4164783.674    33545424.106   -10908653.227  -2756.119   1426.945   2806.898 2004.386783  5 21 13 30  0
   201533700.000    -4989854.734    33960117.104   -10062358.250  -2744.034   1337.805   2834.599 2004.386792  5 21 13 35  0
   201534000.000    -5811016.751    34348192.859    -9208172.542  -2730.077   1249.524   2859.513 2004.386802  5 21 13 40  0
   201534300.000    -6627725.234    34709933.062    -8346922.726  -2714.362   1162.259   2881.705 2004.386811  5 21 13 45  0
   201534600.000    -7439469.231    35045663.891    -7479414.359  -2697.000   1076.150   2901.250 2004.386821  5 21 13 50  0
   201534900.000    -8245771.637    35355751.730    -6606429.467  -2678.103    991.326   2918.229 2004.386830  5 21 13 55  0
   201535200.000    -9046189.198    35640598.888    -5728724.481  -2657.786    907.897   2932.732 2004.386840  5 21 14  0  0
   201535500.000    -9840312.240    35900639.391    -4847028.549  -2636.158    825.963   2944.852 2004.386849  5 21 14  5  0
   201535800.000   -10627764.144    36136334.893    -3962042.220  -2613.330    745.610   2954.685 2004.386859  5 21 14 10  0
   201536100.000   -11408200.624    36348170.726    -3074436.467  -2589.406    666.910   2962.331 2004.386868  5 21 14 15  0
   201536400.000   -12181308.810    36536652.147    -2184852.023  -2564.491    589.923   2967.893 2004.386878  5 21 14 20  0
   201536700.000   -12946806.198    36702300.774    -1293899.008  -2538.684    514.698   2971.472 2004.386887  5 21 14 25  0
   201537000.000   -13704439.463    36845651.257     -402156.811  -2512.079    441.274   2973.171 2004.386897  5 21 14 30  0
   201537300.000   -14453983.197    36967248.172      489825.791  -2484.768    369.679   2973.092 2004.386906  5 21 14 35  0
   201537600.000   -15195238.569    37067643.160     1381530.326  -2456.838    299.930   2971.334 2004.386916  5 21 14 40  0
   201537900.000   -15928031.940    37147392.305     2272468.134  -2428.368    232.041   2967.996 2004.386925  5 21 14 45  0
   201538200.000   -16652213.461    37207053.747     3162179.737  -2399.438    166.012   2963.175 2004.386935  5 21 14 50  0
   201538500.000   -17367655.655    37247185.531     4050234.082  -2370.118    101.842   2956.963 2004.386944  5 21 14 55  0
   201538800.000   -18074252.009    37268343.679     4936227.684  -2340.476     39.519   2949.451 2004.386954  5 21 15  0  0
   201539100.000   -18771915.590    37271080.473     5819783.696  -2310.576    -20.970   2940.727 2004.386963  5 21 15  5  0
   201539400.000   -19460577.683    37255942.949     6700550.917  -2280.476    -79.646   2930.873 2004.386973  5 21 15 10  0
   201539700.000   -20140186.474    37223471.574     7578202.752  -2250.229   -136.533   2919.971 2004.386982  5 21 15 15  0
   201540000.000   -20810705.781    37174199.107     8452436.155  -2219.887   -191.659   2908.096 2004.386991  5 21 15 20  0
   201540300.000   -21472113.827    37108649.619     9322970.545  -2189.495   -245.052   2895.323 2004.387001  5 21 15 25  0
   201540600.000   -22124402.075    37027337.670    10189546.728  -2159.095   -296.747   2881.719 2004.387010  5 21 15 30  0
   201540900.000   -22767574.118    36930767.621    11051925.814  -2128.727   -346.779   2867.353 2004.387020  5 21 15 35  0
   201541200.000   -23401644.627    36819433.076    11909888.161  -2098.424   -395.183   2852.285 2004.387029  5 21 15 40  0
   201541500.000   -24026638.355    36693816.432    12763232.326  -2068.220   -441.999   2836.574 2004.387039  5 21 15 45  0
   201541800.000   -24642589.210    36554388.537    13611774.046  -2038.143   -487.265   2820.277 2004.387048  5 21 15 50  0
   201542100.000   -25249539.372    36401608.435    14455345.254  -2008.219   -531.021   2803.446 2004.387058  5 21 15 55  0
   201542400.000   -25847538.479    36235923.199    15293793.118  -1978.473   -573.306   2786.130 2004.387067  5 21 16  0  0
   201542700.000   -26436642.861    36057767.828    16126979.122  -1948.924   -614.162   2768.374 2004.387077  5 21 16  5  0
   201543000.000   -27016914.829    35867565.214    16954778.184  -1919.593   -653.628   2750.224 2004.387086  5 21 16 10  0
   201543300.000   -27588422.021    35665726.157    17777077.808  -1890.495   -691.745   2731.718 2004.387096  5 21 16 15  0
   201543600.000   -28151236.784    35452649.440    18593777.277  -1861.646   -728.552   2712.895 2004.387105  5 21 16 20  0
   201543900.000   -28705435.616    35228721.930    19404786.886  -1833.058   -764.090   2693.791 2004.387115  5 21 16 25  0
   201544200.000   -29251098.642    34994318.730    20210027.214  -1804.742   -798.396   2674.439 2004.387124  5 21 16 30  0
   201544500.000   -29788309.138    34749803.345    21009428.429  -1776.709   -831.511   2654.869 2004.387134  5 21 16 35  0
   201544800.000   -30317153.090    34495527.890    21802929.636  -1748.966   -863.470   2635.110 2004.387143  5 21 16 40  0
   201545100.000   -30837718.789    34231833.303    22590478.259  -1721.522   -894.311   2615.189 2004.387153  5 21 16 45  0
   201545400.000   -31350096.465    33959049.589    23372029.458  -1694.381   -924.070   2595.131 2004.387162  5 21 16 50  0
   201545700.000   -31854377.947    33677496.063    24147545.579  -1667.548   -952.782   2574.959 2004.387172  5 21 16 55  0
   201546000.000   -32350656.357    33387481.618    24916995.640  -1641.027   -980.482   2554.694 2004.387181  5 21 17  0  0
   201546300.000   -32839025.828    33089304.989    25680354.844  -1614.822  -1007.202   2534.357 2004.387191  5 21 17  5  0
   201546600.000   -33319581.252    32783255.031    26437604.125  -1588.934  -1032.976   2513.964 2004.387200  5 21 17 10  0
   201546900.000   -33792418.048    32469610.994    27188729.719  -1563.365  -1057.834   2493.535 2004.387210  5 21 17 15  0
   201547200.000   -34257631.951    32148642.802    27933722.767  -1538.115  -1081.809   2473.083 2004.387219  5 21 17 20  0
   201547500.000   -34715318.826    31820611.337    28672578.938  -1513.184  -1104.928   2452.625 2004.387229  5 21 17 25  0
   201547800.000   -35165574.495    31485768.710    29405298.080  -1488.573  -1127.221   2432.172 2004.387238  5 21 17 30  0
   201548100.000   -35608494.589    31144358.543    30131883.894  -1464.280  -1148.716   2411.738 2004.387248  5 21 17 35  0
   201548400.000   -36044174.405    30796616.240    30852343.624  -1440.304  -1169.440   2391.333 2004.387257  5 21 17 40  0
   201548700.000   -36472708.785    30442769.254    31566687.777  -1416.644  -1189.418   2370.969 2004.387267  5 21 17 45  0
   201549000.000   -36894192.009    30083037.353    32274929.855  -1393.296  -1208.677   2350.654 2004.387276  5 21 17 50  0
   201549300.000   -37308717.694    29717632.877    32977086.102  -1370.260  -1227.239   2330.398 2004.387286  5 21 17 55  0
   201549600.000   -37716378.711    29346760.992    33673175.281  -1347.531  -1245.130   2310.208 2004.387295  5 21 18  0  0
   201549900.000   -38117267.107    28970619.938    34363218.450  -1325.108  -1262.371   2290.092 2004.387305  5 21 18  5  0
