 707894988.0       0.00     -11.24      -5.58      13.25 3
 707895288.0       0.00     -11.23      -5.61      13.31 3
 707895588.0       0.00     -11.22      -5.63      13.37 3
 707895888.0       0.00     -11.21      -5.66      13.43 3
 707896188.0       0.00     -11.20      -5.68      13.49 3
 707896488.0       0.00     -11.20      -5.71      13.54 3
 707896788.0       0.00     -11.19      -5.74      13.60 3
 707897088.0       0.00     -11.18      -5.76      13.66 3
 707897388.0       0.00     -11.17      -5.78      13.72 3
 707897688.0       0.00     -11.16      -5.81      13.77 3
 707897988.0       0.00     -11.15      -5.83      13.83 3
 707898288.0       0.00     -11.14      -5.86      13.89 3
 707898588.0       0.00     -11.13      -5.88      13.94 3
 707898888.0       0.00     -11.12      -5.91      14.00 3
 707899188.0       0.00     -11.11      -5.93      14.05 3
 707899488.0       0.00     -11.10      -5.95      14.11 3
 707899788.0       0.00     -11.08      -5.98      14.16 3
 707900088.0       0.00     -11.07      -6.00      14.22 3
 707900388.0       0.00     -11.06      -6.03      14.27 3
 707900688.0       0.00     -11.05      -6.05      14.32 3
 707900988.0       0.00     -11.04      -6.07      14.38 3
 707901288.0       0.00     -11.02      -6.10      14.43 3
 707901588.0       0.00     -11.01      -6.12      14.48 3
 707901888.0       0.00     -11.00      -6.14      14.53 3
 707902188.0       0.00     -10.99      -6.17      14.59 3
 707902488.0       0.00     -10.97      -6.19      14.64 3
 707902788.0       0.00     -10.96      -6.21      14.69 3
 707903088.0       0.00     -10.95      -6.23      14.74 3
 707903388.0       0.00     -10.93      -6.26      14.79 3
 707903688.0       0.00     -10.92      -6.28      14.84 3
 707903988.0       0.00     -10.90      -6.30      14.89 3
 707904288.0       0.00     -10.89      -6.32      14.95 3
 707904588.0       0.00     -10.87      -6.35      14.99 3
 707904888.0       0.00     -10.86      -6.37      15.05 3
 707905188.0       0.00     -10.85      -6.39      15.10 3
 707905488.0       0.00     -10.83      -6.41      15.14 3
 707905788.0       0.00     -10.81      -6.43      15.19 3
 707906088.0       0.00     -10.80      -6.45      15.24 3
 707906388.0       0.00     -10.78      -6.48      15.29 3
 707906688.0       0.00     -10.77      -6.50      15.34 3
 707906988.0       0.00     -10.75      -6.52      15.39 3
 707907288.0       0.00     -10.73      -6.54      15.43 3
 707907588.0       0.00     -10.72      -6.56      15.48 3
 707907888.0       0.00     -10.70      -6.58      15.53 3
 707908188.0       0.00     -10.68      -6.60      15.57 3
 707908488.0       0.00     -10.67      -6.62      15.62 3
 707908788.0       0.00     -10.65      -6.64      15.67 3
 707909088.0       0.00     -10.63      -6.66      15.71 3
 707909388.0       0.00     -10.61      -6.68      15.76 3
 707909688.0       0.00     -10.60      -6.70      15.80 3
 707909988.0       0.00     -10.58      -6.72      15.85 3
 707910288.0       0.00     -10.56      -6.74      15.89 3
 707910588.0       0.00     -10.54      -6.76      15.94 3
 707910888.0       0.00     -10.52      -6.78      15.98 3
 707911188.0       0.00     -10.50      -6.80      16.03 3
 707911488.0       0.00     -10.48      -6.82      16.07 3
 707911788.0       0.00     -10.47      -6.84      16.11 3
 707912088.0       0.00     -10.45      -6.86      16.16 3
 707912388.0       0.00     -10.43      -6.88      16.20 3
 707912688.0       0.00     -10.41      -6.90      16.24 3
 707912988.0       0.00     -10.39      -6.92      16.29 3
 707913288.0       0.00     -10.37      -6.93      16.33 3
 707913588.0       0.00     -10.35      -6.95      16.37 3
 707913888.0       0.00     -10.33      -6.97      16.41 3
 707914188.0       0.00     -10.31      -6.99      16.45 3
 707914488.0       0.00     -10.29      -7.01      16.50 3
 707914788.0       0.00     -10.27      -7.03      16.54 3
 707915088.0       0.00     -10.25      -7.05      16.58 3
 707915388.0       0.00     -10.22      -7.06      16.62 3
 707915688.0       0.00     -10.20      -7.08      16.66 3
 707915988.0       0.00     -10.18      -7.10      16.70 3
 707916288.0       0.00     -10.16      -7.12      16.74 3
 707916588.0       0.00     -10.14      -7.14      16.78 3
 707916888.0       0.00     -10.12      -7.15      16.82 3
 707917188.0       0.00     -10.10      -7.17      16.85 3
 707917488.0       0.00     -10.07      -7.19      16.89 3
 707917788.0       0.00     -10.05      -7.20      16.93 3
 707918088.0       0.00     -10.03      -7.22      16.97 3
 707918388.0       0.00     -10.01      -7.24      17.01 3
 707918688.0       0.00      -9.98      -7.26      17.05 3
 707918988.0       0.00      -9.96      -7.27      17.08 3
 707919288.0       0.00      -9.94      -7.29      17.12 3
 707919588.0       0.00      -9.91      -7.30      17.16 3
 707919888.0       0.00      -9.89      -7.32      17.19 3
 707920188.0       0.00      -9.87      -7.34      17.23 3
 707920488.0       0.00      -9.84      -7.35      17.27 3
 707920788.0       0.00      -9.82      -7.37      17.30 3
 707921088.0       0.00      -9.80      -7.39      17.34 3
 707921388.0       0.00      -9.77      -7.40      17.37 3
 707921688.0       0.00      -9.75      -7.42      17.41 3
 707921988.0       0.00      -9.72      -7.43      17.44 3
 707922288.0       0.00      -9.70      -7.45      17.48 3
 707922588.0       0.00      -9.68      -7.46      17.51 3
 707922888.0       0.00      -9.65      -7.48      17.55 3
 707923188.0       0.00      -9.63      -7.49      17.58 3
 707923488.0       0.00      -9.60      -7.51      17.61 3
 707923788.0       0.00      -9.58      -7.52      17.65 3
 707924088.0       0.00      -9.55      -7.54      17.68 3
 707924388.0       0.00      -9.53      -7.55      17.71 3
 707924688.0       0.00      -9.50      -7.57      17.74 3
 707924988.0       0.00      -9.48      -7.58      17.78 3
 707925288.0       0.00      -9.45      -7.60      17.81 3
 707925588.0       0.00      -9.42      -7.61      17.84 3
 707925888.0       0.00      -9.40      -7.63      17.87 3
 707926188.0       0.00      -9.37      -7.64      17.90 3
 707926488.0       0.00      -9.34      -7.66      17.93 3
 707926788.0       0.00      -9.32      -7.67      17.97 3
 707927088.0       0.00      -9.29      -7.68      18.00 3
 707927388.0       0.00      -9.27      -7.70      18.03 3
 707927688.0       0.00      -9.24      -7.71      18.06 3
 707927988.0       0.00      -9.21      -7.73      18.09 3
 707928288.0       0.00      -9.19      -7.74      18.12 3
 707928588.0       0.00      -9.16      -7.75      18.15 3
 707928888.0       0.00      -9.13      -7.77      18.18 3
 707929188.0       0.00      -9.10      -7.78      18.20 3
 707929488.0       0.00      -9.08      -7.79      18.23 3
 707929788.0       0.00      -9.05      -7.80      18.26 3
 707930088.0       0.00      -9.02      -7.82      18.29 3
 707930388.0       0.00      -8.99      -7.83      18.32 3
 707930688.0       0.00      -8.96      -7.84      18.34 3
 707930988.0       0.00      -8.94      -7.86      18.37 3
 707931288.0       0.00      -8.91      -7.87      18.40 3
 707931588.0       0.00      -8.88      -7.88      18.43 3
 707931888.0       0.00      -8.85      -7.89      18.45 3
 707932188.0       0.00      -8.82      -7.91      18.48 3
 707932488.0       0.00      -8.79      -7.92      18.51 3
 707932788.0       0.00      -8.77      -7.93      18.53 3
 707933088.0       0.00      -8.74      -7.94      18.56 3
 707933388.0       0.00      -8.71      -7.95      18.58 3
 707933688.0       0.00      -8.68      -7.97      18.61 3
 707933988.0       0.00      -8.65      -7.98      18.63 3
 707934288.0       0.00      -8.62      -7.99      18.66 3
 707934588.0       0.00      -8.59      -8.00      18.68 2
 707934888.0       0.00      -8.56      -8.01      18.71 2
 707935188.0       0.00      -8.53      -8.02      18.73 2
 707935488.0       0.00      -8.50      -8.03      18.76 2
 707935788.0       0.00      -8.47      -8.05      18.78 2
 707936088.0       0.00      -8.44      -8.06      18.80 2
 707936388.0       0.00      -8.41      -8.07      18.83 2
 707936688.0       0.00      -8.38      -8.08      18.85 2
 707936988.0       0.00      -8.35      -8.09      18.87 2
 707937288.0       0.00      -8.32      -8.10      18.89 2
 707937588.0       0.00      -8.29      -8.11      18.92 2
 707937888.0       0.00      -8.26      -8.12      18.94 2
 707938188.0       0.00      -8.23      -8.13      18.96 2
 707938488.0       0.00      -8.20      -8.14      18.98 2
 707938788.0       0.00      -8.17      -8.15      19.00 2
 707939088.0       0.00      -8.14      -8.16      19.02 2
 707939388.0       0.00      -8.11      -8.17      19.04 2
 707939688.0       0.00      -8.07      -8.18      19.06 2
 707939988.0       0.00      -8.04      -8.19      19.08 2
 707940288.0       0.00      -8.01      -8.20      19.10 2
 707940588.0       0.00      -7.98      -8.21      19.12 2
 707940888.0       0.00      -7.95      -8.22      19.14 2
 707941188.0       0.00      -7.92      -8.23      19.16 2
 707941488.0       0.00      -7.88      -8.24      19.18 2
 707941788.0       0.00      -7.85      -8.24      19.20 2
 707942088.0       0.00      -7.82      -8.25      19.22 2
 707942388.0       0.00      -7.79      -8.26      19.24 2
 707942688.0       0.00      -7.76      -8.27      19.25 2
 707942988.0       0.00      -7.72      -8.28      19.27 2
 707943288.0       0.00      -7.69      -8.29      19.29 2
 707943588.0       0.00      -7.66      -8.30      19.31 2
 707943888.0       0.00      -7.63      -8.31      19.32 2
 707944188.0       0.00      -7.59      -8.31      19.34 2
 707944488.0       0.00      -7.56      -8.32      19.36 2
 707944788.0       0.00      -7.53      -8.33      19.38 2
 707945088.0       0.00      -7.50      -8.34      19.39 2
 707945388.0       0.00      -7.46      -8.35      19.41 2
 707945688.0       0.00      -7.43      -8.35      19.42 2
 707945988.0       0.00      -7.40      -8.36      19.44 2
 707946288.0       0.00      -7.36      -8.37      19.45 2
 707946588.0       0.00      -7.33      -8.38      19.47 2
 707946888.0       0.00      -7.30      -8.38      19.48 2
 707947188.0       0.00      -7.26      -8.39      19.50 2
 707947488.0       0.00      -7.23      -8.40      19.51 2
 707947788.0       0.00      -7.20      -8.40      19.53 2
 707948088.0       0.00      -7.16      -8.41      19.54 2
 707948388.0       0.00      -7.13      -8.42      19.55 2
 707948688.0       0.00      -7.09      -8.43      19.57 2
 707948988.0       0.00      -7.06      -8.43      19.58 2
 707949288.0       0.00      -7.03      -8.44      19.59 2
 707949588.0       0.00      -6.99      -8.45      19.60 2
 707949888.0       0.00      -6.96      -8.45      19.62 2
 707950188.0       0.00      -6.92      -8.46      19.63 2
 707950488.0       0.00      -6.89      -8.46      19.64 2
 707950788.0       0.00      -6.85      -8.47      19.65 2
 707951088.0       0.00      -6.82      -8.48      19.66 2
 707951388.0       0.00      -6.78      -8.48      19.67 2
 707951688.0       0.00      -6.75      -8.49      19.69 2
 707951988.0       0.00      -6.71      -8.49      19.70 2
 707952288.0       0.00      -6.68      -8.50      19.71 2
 707952588.0       0.00      -6.64      -8.51      19.72 2
 707952888.0       0.00      -6.61      -8.51      19.73 2
 707953188.0       0.00      -6.57      -8.52      19.74 2
 707953488.0       0.00      -6.54      -8.52      19.75 2
 707953788.0       0.00      -6.50      -8.53      19.76 2
 707954088.0       0.00      -6.47      -8.53      19.77 2
 707954388.0       0.00      -6.43      -8.54      19.77 2
 707954688.0       0.00      -6.40      -8.54      19.78 2
 707954988.0       0.00      -6.36      -8.55      19.79 2
 707955288.0       0.00      -6.32      -8.55      19.80 2
 707955588.0       0.00      -6.29      -8.55      19.81 2
 707955888.0       0.00      -6.25      -8.56      19.81 2
 707956188.0       0.00      -6.22      -8.56      19.82 2
 707956488.0       0.00      -6.18      -8.57      19.83 2
 707956788.0       0.00      -6.14      -8.57      19.83 2
 707957088.0       0.00      -6.11      -8.57      19.84 2
 707957388.0       0.00      -6.07      -8.58      19.85 2
 707957688.0       0.00      -6.03      -8.58      19.85 2
 707957988.0       0.00      -6.00      -8.59      19.86 2
 707958288.0       0.00      -5.96      -8.59      19.86 2
 707958588.0       0.00      -5.93      -8.59      19.87 2
 707958888.0       0.00      -5.89      -8.60      19.88 2
 707959188.0       0.00      -5.85      -8.60      19.88 2
 707959488.0       0.00      -5.81      -8.60      19.88 2
 707959788.0       0.00      -5.78      -8.61      19.89 2
 707960088.0       0.00      -5.74      -8.61      19.89 2
 707960388.0       0.00      -5.70      -8.61      19.90 2
 707960688.0       0.00      -5.67      -8.61      19.90 2
 707960988.0       0.00      -5.63      -8.62      19.90 2
 707961288.0       0.00      -5.59      -8.62      19.91 2
 707961588.0       0.00      -5.56      -8.62      19.91 2
 707961888.0       0.00      -5.52      -8.62      19.91 2
 707962188.0       0.00      -5.48      -8.63      19.91 2
