   693238428      61825.1     -21781.0      14845.3
   693238728      62158.2     -22529.9      14976.0
   693239028      62484.1     -23278.1      15097.3
   693239328      62803.1     -24025.3      15209.6
   693239628      63115.2     -24771.5      15313.1
   693239928      63420.6     -25516.2      15407.8
   693240228      63719.4     -26259.4      15494.0
   693240528      64011.8     -27001.1      15572.0
   693240828      64297.8     -27741.2      15641.7
   693241128      64577.6     -28479.4      15703.5
   693241428      64851.3     -29215.8      15757.2
   693241728      65119.0     -29950.3      15803.1
   693242028      65380.9     -30682.8      15841.2
   693242328      65637.0     -31413.3      15871.6
   693242628      65887.4     -32141.7      15894.2
   693242928      66132.2     -32868.2      15909.2
   693243228      66371.6     -33592.4      15916.6
   693243528      66605.6     -34314.4      15916.2
   693243828      66834.2     -35034.2      15908.0
   693244128      67057.7     -35751.9      15892.2
   693244428      67276.1     -36467.3      15868.7
   693244728      67489.4     -37180.6      15837.4
   693245028      67697.8     -37891.7      15798.2
   693245328      67901.4     -38600.5      15751.1
   693245628      68100.1     -39307.0      15696.1
   693245928      68294.2     -40011.3      15633.0
   693246228      68483.6     -40713.4      15561.7
   693246528      68668.5     -41413.2      15482.1
   693246828      68848.8     -42110.7      15394.2
   693247128      69024.7     -42805.7      15297.6
   693247428      69196.3     -43498.6      15192.5
   693247728      69363.5     -44189.0      15078.4
   693248028      69526.6     -44877.2      14955.5
   693248328      69685.5     -45563.1      14823.5
   693248628      69840.2     -46246.7      14682.1
   693248928      69991.0     -46927.7      14531.2
   693249228      70137.7     -47606.5      14370.6
   693249528      70280.5     -48282.7      14200.1
   693249828      70419.5     -48956.6      14019.4
   693250128      70554.5     -49627.8      13828.2
   693250428      70685.9     -50296.7      13626.4
   693250728      70813.5     -50962.8      13413.6
   693251028      70937.5     -51626.4      13189.5
   693251328      71057.8     -52287.4      12954.0
   693251628      71174.6     -52945.7      12706.6
   693251928      71287.8     -53601.2      12446.8
   693252228      71397.6     -54253.9      12174.5
   693252528      71503.9     -54903.6      11889.1
   693252828      71606.9     -55550.3      11590.4
   693253128      71706.5     -56194.0      11277.9
   693253428      71802.8     -56834.6      10951.1
   693253728      71895.9     -57471.6      10609.4
   693254028      71985.7     -58105.5      10252.5
   693254328      72072.4     -58735.6      9879.66
   693254628      72155.9     -59362.0      9490.44
   693254928      72236.4     -59984.4      9084.17
   693255228      72313.7     -60602.8      8660.25
   693255528      72388.1     -61216.9      8217.95
   693255828      72459.4     -61826.5      7756.52
   693256128      72527.8     -62431.2      7275.23
   693256428      72593.3     -63030.9      6773.30
   693256728      72655.9     -63625.3      6249.78
   693257028      72715.7     -64213.7      5703.83
   693257328      72772.6     -64796.3      5134.40
   693257628      72826.8     -65372.2      4540.51
   693257928      72878.2     -65941.0      3921.02
   693258228      72926.8     -66502.2      3274.72
   693258528      72972.8     -67055.3      2600.48
   693258828      73016.2     -67599.7      1896.92
   693259128      73056.8     -68134.5      1162.63
   693259428      73094.9     -68659.0      396.126
   693259728      73130.4     -69172.2     -404.231
   693260028      73163.4     -69673.4     -1240.03
   693260328      73193.8     -70161.1     -2113.10
   693260628      73221.8     -70634.4     -3025.39
   693260928      73247.3     -71091.8     -3978.82
   693261228      73270.3     -71531.8     -4975.58
   693261528      73291.0     -71952.4     -6017.98
   693261828      73309.2     -72352.1     -7108.26
   693262128      73325.1     -72728.6     -8249.13
   693262428      73338.6     -73079.6     -9443.13
   693262728      73349.8     -73402.3     -10693.1
   693263028      73358.7     -73693.6     -12002.0
   693263328      73365.4     -73950.4     -13372.8
   693263628      73369.8     -74168.8     -14808.8
   693263928      73371.9     -74344.8     -16313.2
   693264228      73371.9     -74473.5     -17889.4
   693264528      73369.7     -74549.6     -19540.8
   693264828      73365.3     -74567.5     -21270.9
   693265128      73358.8     -74520.5     -23083.0
   693265428      73350.2     -74401.3     -24980.5
   693265728      73339.4     -74202.0     -26966.5
   693266028      73326.6     -73913.7     -29043.8
   693266328      73311.7     -73526.4     -31214.7
   693266628      73294.8     -73029.3     -33481.1
   693266928      73275.9     -72410.7     -35843.8
   693267228      73255.0     -71658.1     -38303.1
   693267528      73232.0     -70757.7     -40857.4
   693267828      73207.1     -69695.0     -43504.0
   693268128      73180.3     -68455.2     -46238.1
   693268428      73151.5     -67022.5     -49052.5
   693268728      73120.8     -65381.8     -51937.9
   693269028      73088.2     -63518.0     -54881.5
   693269328      73053.8     -61417.0     -57867.7
   693269628      73017.5     -59066.8     -60877.6
   693269928      72979.3     -56457.7     -63888.5
   693270228      72939.3     -53583.6     -66875.2
   693270528      72897.5     -50442.5     -69809.2
   693270828      72853.9     -47037.9     -72660.1
   693271128      72808.5     -43378.8     -75396.4
   693271428      72761.3     -39480.6     -77986.6
   693271728      72712.4     -35364.8     -80400.6
   693272028      72661.8     -31058.5     -82610.8
   693272328      72609.4     -26594.4     -84594.1
   693272628      72555.3     -22008.8     -86332.4
   693272928      72499.5     -17340.5     -87813.4
   693273228      72442.1     -12629.1     -89031.3
   693273528      72382.9     -7913.54     -89986.6
   693273828      72322.1     -3230.58     -90685.7
   693274128      72259.7      1386.53     -91139.9
   693274428      72195.7      5908.85     -91364.7
   693274728      72130.0      10312.0     -91378.8
   693275028      72062.7      14577.0     -91202.3
   693275328      71993.9      18689.2     -90856.7
   693275628      71923.5      22638.8     -90363.3
   693275928      71851.5      26420.1     -89742.6
   693276228      71777.9      30030.6     -89014.9
   693276528      71702.8      33470.8     -88197.4
   693276828      71626.2      36743.7     -87307.1
   693277128      71548.1      39853.7     -86358.4
   693277428      71468.6      42806.8     -85364.0
   693277728      71387.4      45609.7     -84335.5
   693278028      71304.9      48270.0     -83282.3
   693278328      71220.8      50795.2     -82212.4
   693278628      71135.3      53193.1     -81132.8
   693278928      71048.3      55471.4     -80049.0
   693279228      70959.9      57637.8     -78966.0
   693279528      70870.1      59699.4     -77887.2
   693279828      70778.9      61663.2     -76815.8
   693280128      70686.2      63535.8     -75754.1
   693280428      70592.2      65323.3     -74704.0
   693280728      70496.8      67031.6     -73666.8
   693281028      70400.0      68666.3     -72643.7
   693281328      70301.9      70232.1     -71635.0
   693281628      70202.4      71734.0     -70641.3
   693281928      70101.5      73176.3     -69662.8
   693282228      69999.3      74562.9     -68699.4
   693282528      69895.8      75897.7     -67751.0
   693282828      69791.0      77184.1     -66817.2
   693283128      69684.9      78425.4     -65897.8
   693283428      69577.5      79624.4     -64992.3
   693283728      69468.8      80783.9     -64100.2
   693284028      69358.8      81906.5     -63220.9
   693284328      69247.5      82994.4     -62353.8
   693284628      69135.0      84049.7     -61498.3
   693284928      69021.3      85074.6     -60653.9
   693285228      68906.3      86070.8     -59819.8
   693285528      68790.0      87040.1     -58995.4
   693285828      68672.6      87984.0     -58180.1
   693286128      68553.9      88903.9     -57373.2
   693286428      68434.0      89801.2     -56573.9
   693286728      68312.9      90677.3     -55781.9
   693287028      68190.6      91533.2     -54996.3
   693287328      68067.1      92370.1     -54216.5
   693287628      67942.5      93188.8     -53442.0
   693287928      67816.6      93990.5     -52672.0
   693288228      67689.7      94775.9     -51905.9
   693288528      67561.6      95545.8     -51143.2
   693288828      67432.3      96301.1     -50383.3
   693289128      67301.9      97042.4     -49625.5
   693289428      67170.3      97770.3     -48869.3
   693289728      67037.6      98485.5     -48114.1
   693290028      66903.8      99188.6     -47359.2
   693290328      66768.9      99879.9     -46604.1
   693290628      66632.9      100560.     -45848.3
   693290928      66495.8      101230.     -45091.1
   693291228      66357.6      101889.     -44331.9
   693291528      66218.4      102538.     -43570.2
   693291828      66078.0      103178.     -42805.4
   693292128      65936.6      103808.     -42036.9
   693292428      65794.1      104430.     -41264.0
   693292728      65650.6      105043.     -40486.2
   693293028      65506.0      105648.     -39703.0
   693293328      65360.4      106245.     -38913.6
   693293628      65213.8      106833.     -38117.3
   693293928      65066.1      107414.     -37313.8
   693294228      64917.4      107988.     -36502.1
   693294528      64767.6      108554.     -35681.7
   693294828      64616.9      109112.     -34851.9
   693295128      64465.2      109664.     -34011.9
   693295428      64312.5      110208.     -33161.1
   693295728      64158.7      110746.     -32298.7
   693296028      64004.0      111277.     -31423.9
   693296328      63848.3      111800.     -30535.9
   693296628      63691.6      112317.     -29633.9
   693296928      63534.1      112826.     -28716.9
   693297228      63375.4      113329.     -27784.3
   693297528      63215.9      113824.     -26834.8
   693297828      63055.4      114313.     -25867.8
   693298128      62894.0      114793.     -24882.0
   693298428      62731.6      115267.     -23876.4
   693298728      62568.4      115732.     -22849.9
   693299028      62404.1      116190.     -21801.5
   693299328      62238.9      116639.     -20729.7
   693299628      62072.8      117079.     -19633.4
   693299928      61905.8      117510.     -18511.2
   693300228      61738.0      117932.     -17361.7
   693300528      61569.1      118344.     -16183.4
   693300828      61399.5      118745.     -14974.7
   693301128      61228.8      119136.     -13733.9
   693301428      61057.4      119514.     -12459.4
   693301728      60885.0      119879.     -11149.1
   693302028      60711.8      120231.     -9801.37
   693302328      60537.7      120569.     -8413.87
   693302628      60362.7      120890.     -6984.57
   693302928      60186.9      121195.     -5511.15
   693303228      60010.2      121481.     -3991.09
   693303528      59832.7      121747.     -2421.94
   693303828      59654.3      121992.     -800.916
   693304128      59475.2      122212.      874.875
   693304428      59295.1      122407.      2608.36
   693304728      59114.2      122574.      4402.81
   693305028      58932.5      122709.      6261.48
   693305328      58749.9      122811.      8187.93
   693305628      58566.6      122875.      10185.9
   693305928      58382.5      122897.      12259.1
   693306228      58197.5      122874.      14411.6
   693306528      58011.7      122800.      16647.5
   693306828      57825.1      122671.      18971.2
   693307128      57637.7      122480.      21386.9
